marker,chr,pos,trait,gene,lod,threshold,iteration,var_exp,eff_size,ci_l_marker,ci_l_pos,ci_r_marker,ci_r_pos
V_19516832,V,19516832,A_12_P104472,sqst-5,0.7272844009080736,3.77,1,NA,NA,NA,NA,NA,NA
V_19519312,V,19519312,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19525076,V,19525076,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19525776,V,19525776,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19526423,V,19526423,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19529919,V,19529919,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19531907,V,19531907,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19538808,V,19538808,A_12_P104472,sqst-5,0.6080758312360682,3.77,1,NA,NA,NA,NA,NA,NA
V_19549743,V,19549743,A_12_P104472,sqst-5,0.5089994741246305,3.77,1,NA,NA,NA,NA,NA,NA
V_19555700,V,19555700,A_12_P104472,sqst-5,0.5089994741246305,3.77,1,NA,NA,NA,NA,NA,NA
V_19571350,V,19571350,A_12_P104472,sqst-5,0.5089994741246305,3.77,1,NA,NA,NA,NA,NA,NA
V_19597627,V,19597627,A_12_P104472,sqst-5,0.5089994741246305,3.77,1,NA,NA,NA,NA,NA,NA
V_19607287,V,19607287,A_12_P104472,sqst-5,0.5089994741246305,3.77,1,NA,NA,NA,NA,NA,NA
V_19620765,V,19620765,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19622432,V,19622432,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19635024,V,19635024,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19638431,V,19638431,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19638745,V,19638745,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19639334,V,19639334,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19640019,V,19640019,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19646532,V,19646532,A_12_P104472,sqst-5,0.662537279167252,3.77,1,NA,NA,NA,NA,NA,NA
V_19646758,V,19646758,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19658442,V,19658442,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19662447,V,19662447,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19667363,V,19667363,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19672731,V,19672731,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19673361,V,19673361,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19674222,V,19674222,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19674819,V,19674819,A_12_P104472,sqst-5,0.5978207753811616,3.77,1,NA,NA,NA,NA,NA,NA
V_19676842,V,19676842,A_12_P104472,sqst-5,0.48318016749613196,3.77,1,NA,NA,NA,NA,NA,NA
V_19678451,V,19678451,A_12_P104472,sqst-5,0.48318016749613196,3.77,1,NA,NA,NA,NA,NA,NA
V_19682361,V,19682361,A_12_P104472,sqst-5,0.48318016749613196,3.77,1,NA,NA,NA,NA,NA,NA
V_19682573,V,19682573,A_12_P104472,sqst-5,0.48318016749613196,3.77,1,NA,NA,NA,NA,NA,NA
V_19684917,V,19684917,A_12_P104472,sqst-5,0.7086115548520434,3.77,1,NA,NA,NA,NA,NA,NA
V_19685583,V,19685583,A_12_P104472,sqst-5,0.7086115548520434,3.77,1,NA,NA,NA,NA,NA,NA
V_19687845,V,19687845,A_12_P104472,sqst-5,0.8682631367804027,3.77,1,NA,NA,NA,NA,NA,NA
V_19688491,V,19688491,A_12_P104472,sqst-5,0.8362688298992262,3.77,1,NA,NA,NA,NA,NA,NA
V_19689246,V,19689246,A_12_P104472,sqst-5,0.774424302926441,3.77,1,NA,NA,NA,NA,NA,NA
V_19690693,V,19690693,A_12_P104472,sqst-5,0.774424302926441,3.77,1,NA,NA,NA,NA,NA,NA
V_19699814,V,19699814,A_12_P104472,sqst-5,0.7248670456708908,3.77,1,NA,NA,NA,NA,NA,NA
V_19703185,V,19703185,A_12_P104472,sqst-5,0.6232225569737555,3.77,1,NA,NA,NA,NA,NA,NA
V_19703293,V,19703293,A_12_P104472,sqst-5,0.707921806308253,3.77,1,NA,NA,NA,NA,NA,NA
V_19704837,V,19704837,A_12_P104472,sqst-5,0.48293383305744,3.77,1,NA,NA,NA,NA,NA,NA
V_19713335,V,19713335,A_12_P104472,sqst-5,0.48293383305744,3.77,1,NA,NA,NA,NA,NA,NA
V_19716060,V,19716060,A_12_P104472,sqst-5,0.48293383305744,3.77,1,NA,NA,NA,NA,NA,NA
V_19717686,V,19717686,A_12_P104472,sqst-5,0.48293383305744,3.77,1,NA,NA,NA,NA,NA,NA
V_19726319,V,19726319,A_12_P104472,sqst-5,0.48293383305744,3.77,1,NA,NA,NA,NA,NA,NA
V_19727537,V,19727537,A_12_P104472,sqst-5,0.6102283717055108,3.77,1,NA,NA,NA,NA,NA,NA
V_19731494,V,19731494,A_12_P104472,sqst-5,0.6102283717055108,3.77,1,NA,NA,NA,NA,NA,NA
V_19733784,V,19733784,A_12_P104472,sqst-5,0.4316514424006901,3.77,1,NA,NA,NA,NA,NA,NA
V_19737690,V,19737690,A_12_P104472,sqst-5,0.4316514424006901,3.77,1,NA,NA,NA,NA,NA,NA
V_19747578,V,19747578,A_12_P104472,sqst-5,0.4316514424006901,3.77,1,NA,NA,NA,NA,NA,NA
V_19748356,V,19748356,A_12_P104472,sqst-5,0.4316514424006901,3.77,1,NA,NA,NA,NA,NA,NA
V_19749352,V,19749352,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19752541,V,19752541,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19754089,V,19754089,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19757799,V,19757799,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19760661,V,19760661,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19779158,V,19779158,A_12_P104472,sqst-5,0.5594326500636846,3.77,1,NA,NA,NA,NA,NA,NA
V_19785151,V,19785151,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19788795,V,19788795,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19793027,V,19793027,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19794034,V,19794034,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19794557,V,19794557,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19799045,V,19799045,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19805690,V,19805690,A_12_P104472,sqst-5,0.6756403207297175,3.77,1,NA,NA,NA,NA,NA,NA
V_19806660,V,19806660,A_12_P104472,sqst-5,0.7471771730736181,3.77,1,NA,NA,NA,NA,NA,NA
V_19806719,V,19806719,A_12_P104472,sqst-5,0.7471771730736181,3.77,1,NA,NA,NA,NA,NA,NA
V_19807264,V,19807264,A_12_P104472,sqst-5,0.7471771730736181,3.77,1,NA,NA,NA,NA,NA,NA
V_19812665,V,19812665,A_12_P104472,sqst-5,0.7471771730736181,3.77,1,NA,NA,NA,NA,NA,NA
V_19814096,V,19814096,A_12_P104472,sqst-5,0.7471771730736181,3.77,1,NA,NA,NA,NA,NA,NA
V_19815195,V,19815195,A_12_P104472,sqst-5,0.6137044863704052,3.77,1,NA,NA,NA,NA,NA,NA
V_19817366,V,19817366,A_12_P104472,sqst-5,0.6137044863704052,3.77,1,NA,NA,NA,NA,NA,NA
V_19818273,V,19818273,A_12_P104472,sqst-5,0.7696438631185363,3.77,1,NA,NA,NA,NA,NA,NA
V_19822552,V,19822552,A_12_P104472,sqst-5,0.7696438631185363,3.77,1,NA,NA,NA,NA,NA,NA
V_19825617,V,19825617,A_12_P104472,sqst-5,0.7696438631185363,3.77,1,NA,NA,NA,NA,NA,NA
V_19829014,V,19829014,A_12_P104472,sqst-5,0.7696438631185363,3.77,1,NA,NA,NA,NA,NA,NA
V_19831857,V,19831857,A_12_P104472,sqst-5,0.5230618763305243,3.77,1,NA,NA,NA,NA,NA,NA
V_19837874,V,19837874,A_12_P104472,sqst-5,0.5230618763305243,3.77,1,NA,NA,NA,NA,NA,NA
V_19838707,V,19838707,A_12_P104472,sqst-5,0.5230618763305243,3.77,1,NA,NA,NA,NA,NA,NA
V_19838875,V,19838875,A_12_P104472,sqst-5,0.5230618763305243,3.77,1,NA,NA,NA,NA,NA,NA
V_19841119,V,19841119,A_12_P104472,sqst-5,0.5230618763305243,3.77,1,NA,NA,NA,NA,NA,NA
V_19847166,V,19847166,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19856943,V,19856943,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19858328,V,19858328,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19858541,V,19858541,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19858792,V,19858792,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19860075,V,19860075,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19860232,V,19860232,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19860289,V,19860289,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19860338,V,19860338,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19860561,V,19860561,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19868386,V,19868386,A_12_P104472,sqst-5,0.6324561913237171,3.77,1,NA,NA,NA,NA,NA,NA
V_19868806,V,19868806,A_12_P104472,sqst-5,0.4935060635543461,3.77,1,NA,NA,NA,NA,NA,NA
V_19877933,V,19877933,A_12_P104472,sqst-5,0.4666705162120957,3.77,1,NA,NA,NA,NA,NA,NA
V_19878089,V,19878089,A_12_P104472,sqst-5,0.4666705162120957,3.77,1,NA,NA,NA,NA,NA,NA
V_19880587,V,19880587,A_12_P104472,sqst-5,0.4666705162120957,3.77,1,NA,NA,NA,NA,NA,NA
V_19883760,V,19883760,A_12_P104472,sqst-5,0.5740224724307754,3.77,1,NA,NA,NA,NA,NA,NA
V_19888414,V,19888414,A_12_P104472,sqst-5,0.5740224724307754,3.77,1,NA,NA,NA,NA,NA,NA
V_19892946,V,19892946,A_12_P104472,sqst-5,0.44180519063721513,3.77,1,NA,NA,NA,NA,NA,NA
V_19893398,V,19893398,A_12_P104472,sqst-5,0.44180519063721513,3.77,1,NA,NA,NA,NA,NA,NA
V_19900018,V,19900018,A_12_P104472,sqst-5,0.3169187188880892,3.77,1,NA,NA,NA,NA,NA,NA
V_19908632,V,19908632,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19908896,V,19908896,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19910476,V,19910476,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19914698,V,19914698,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19921695,V,19921695,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19925556,V,19925556,A_12_P104472,sqst-5,0.16187804719900564,3.77,1,NA,NA,NA,NA,NA,NA
V_19932372,V,19932372,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19938887,V,19938887,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19948427,V,19948427,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19973158,V,19973158,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19973399,V,19973399,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19978899,V,19978899,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19987049,V,19987049,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19990469,V,19990469,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19990995,V,19990995,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19991793,V,19991793,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19992722,V,19992722,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19993863,V,19993863,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19994164,V,19994164,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_19994937,V,19994937,A_12_P104472,sqst-5,0.1283195340378683,3.77,1,NA,NA,NA,NA,NA,NA
V_19995173,V,19995173,A_12_P104472,sqst-5,0.1283195340378683,3.77,1,NA,NA,NA,NA,NA,NA
V_20003201,V,20003201,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_20005738,V,20005738,A_12_P104472,sqst-5,0.09426581731904576,3.77,1,NA,NA,NA,NA,NA,NA
V_20005937,V,20005937,A_12_P104472,sqst-5,0.0314922164579549,3.77,1,NA,NA,NA,NA,NA,NA
V_20017989,V,20017989,A_12_P104472,sqst-5,0.042215335316630215,3.77,1,NA,NA,NA,NA,NA,NA
V_20018976,V,20018976,A_12_P104472,sqst-5,0.042215335316630215,3.77,1,NA,NA,NA,NA,NA,NA
V_20038134,V,20038134,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20042026,V,20042026,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20049321,V,20049321,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20053218,V,20053218,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20055817,V,20055817,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20062634,V,20062634,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20073235,V,20073235,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20075931,V,20075931,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20078355,V,20078355,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20087550,V,20087550,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20088284,V,20088284,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20103494,V,20103494,A_12_P104472,sqst-5,0.02074399925517111,3.77,1,NA,NA,NA,NA,NA,NA
V_20113987,V,20113987,A_12_P104472,sqst-5,0.005399783010462106,3.77,1,NA,NA,NA,NA,NA,NA
V_20128399,V,20128399,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20128662,V,20128662,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20128665,V,20128665,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20128871,V,20128871,A_12_P104472,sqst-5,0.0049044656083675996,3.77,1,NA,NA,NA,NA,NA,NA
V_20130873,V,20130873,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20131252,V,20131252,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20131458,V,20131458,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20131612,V,20131612,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20131995,V,20131995,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20132079,V,20132079,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20133107,V,20133107,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20133286,V,20133286,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20134357,V,20134357,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20134425,V,20134425,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20134571,V,20134571,A_12_P104472,sqst-5,0.0031478878089648277,3.77,1,NA,NA,NA,NA,NA,NA
V_20134730,V,20134730,A_12_P104472,sqst-5,0.0031478878089648277,3.77,1,NA,NA,NA,NA,NA,NA
V_20134895,V,20134895,A_12_P104472,sqst-5,0.0031478878089648277,3.77,1,NA,NA,NA,NA,NA,NA
V_20135102,V,20135102,A_12_P104472,sqst-5,0.008246642518119414,3.77,1,NA,NA,NA,NA,NA,NA
V_20135114,V,20135114,A_12_P104472,sqst-5,0.008246642518119414,3.77,1,NA,NA,NA,NA,NA,NA
V_20135235,V,20135235,A_12_P104472,sqst-5,0.008246642518119414,3.77,1,NA,NA,NA,NA,NA,NA
V_20135914,V,20135914,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20136588,V,20136588,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20138429,V,20138429,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20139285,V,20139285,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20139386,V,20139386,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20139996,V,20139996,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20140048,V,20140048,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20141780,V,20141780,A_12_P104472,sqst-5,0.00320019860323446,3.77,1,NA,NA,NA,NA,NA,NA
V_20143622,V,20143622,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20148263,V,20148263,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20159741,V,20159741,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160154,V,20160154,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160168,V,20160168,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160359,V,20160359,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160468,V,20160468,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160556,V,20160556,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160668,V,20160668,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160731,V,20160731,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160846,V,20160846,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160919,V,20160919,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20160971,V,20160971,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20161202,V,20161202,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20161375,V,20161375,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20173018,V,20173018,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20173170,V,20173170,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20180363,V,20180363,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20197815,V,20197815,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20197909,V,20197909,A_12_P104472,sqst-5,2.3054769366514043e-5,3.77,1,NA,NA,NA,NA,NA,NA
V_20199810,V,20199810,A_12_P104472,sqst-5,0.04654510812255336,3.77,1,NA,NA,NA,NA,NA,NA
V_20200642,V,20200642,A_12_P104472,sqst-5,0.04654510812255336,3.77,1,NA,NA,NA,NA,NA,NA
V_20203413,V,20203413,A_12_P104472,sqst-5,0.04654510812255336,3.77,1,NA,NA,NA,NA,NA,NA
V_20203538,V,20203538,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20203551,V,20203551,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20203950,V,20203950,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20204498,V,20204498,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20204791,V,20204791,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20204854,V,20204854,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20205925,V,20205925,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20206714,V,20206714,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20206744,V,20206744,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207203,V,20207203,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207217,V,20207217,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207405,V,20207405,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207521,V,20207521,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207600,V,20207600,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20207832,V,20207832,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20215242,V,20215242,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20216503,V,20216503,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20216584,V,20216584,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20217406,V,20217406,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20217423,V,20217423,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20217486,V,20217486,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20217636,V,20217636,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20222683,V,20222683,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20222759,V,20222759,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20222877,V,20222877,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20223081,V,20223081,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20223804,V,20223804,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20230964,V,20230964,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20231768,V,20231768,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233574,V,20233574,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233753,V,20233753,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233806,V,20233806,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233878,V,20233878,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233938,V,20233938,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20233963,V,20233963,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20234097,V,20234097,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20234194,V,20234194,A_12_P104472,sqst-5,0.01935074949662361,3.77,1,NA,NA,NA,NA,NA,NA
V_20234254,V,20234254,A_12_P104472,sqst-5,0.011984526613877404,3.77,1,NA,NA,NA,NA,NA,NA
V_20234320,V,20234320,A_12_P104472,sqst-5,0.011984526613877404,3.77,1,NA,NA,NA,NA,NA,NA
V_20234502,V,20234502,A_12_P104472,sqst-5,0.007967542927682114,3.77,1,NA,NA,NA,NA,NA,NA
V_20234582,V,20234582,A_12_P104472,sqst-5,0.007967542927682114,3.77,1,NA,NA,NA,NA,NA,NA
V_20234594,V,20234594,A_12_P104472,sqst-5,0.007967542927682114,3.77,1,NA,NA,NA,NA,NA,NA
